#{"t_start": 1777204442.1096635, "env_id": "None"}
r,l,t-2-2.95273,28,2.057866
129.421572,166,279.081939
129.004386,157,279.892987
128.609429,169,280.748649
130.010526,164,281.613627
130.494831,182,287.329354
130.536773,168,288.344691
130.124559,145,289.211133
130.685763,140,290.051026
130.012557,149,290.97134
128.136524,148,291.842237
129.065843,145,292.605772
130.127918,137,297.124204
106.442035,149,297.904116
128.84826,152,298.7134
130.588535,149,299.529818
130.997022,148,300.325819
130.049988,158,301.172567
129.583945,164,306.349622
129.914381,150,307.183273
129.278135,145,307.966962
128.323796,175,308.903869
128.86723,141,309.646392
128.186369,154,310.47541
130.834406,167,311.364959
128.725254,160,316.147242
130.119441,146,316.903915
128.950793,148,317.675774
130.195677,151,318.568385
129.822458,154,319.477033
130.558282,136,320.324693
129.353151,167,321.325574
130.544842,139,326.716599
128.435632,136,327.508081
129.916567,166,328.386542
130.38052,144,329.163968
129.04621,161,329.992054
89.338195,146,330.778633
130.621826,144,331.580909
128.636624,170,336.153634
114.76096,145,336.951043
130.322223,148,337.763687
130.440518,148,338.537952
130.146897,143,339.29073
128.86871,153,340.130401
130.218597,137,340.87358
130.863118,140,345.647585
128.97343,161,346.486417
130.117843,142,347.189948
130.029039,163,348.025848
129.110513,134,348.743301
129.682488,154,349.530697
129.489165,134,350.213628
128.334275,138,354.864672
130.54602,141,355.684011
130.07794,155,356.601045
130.125869,146,357.433
131.022417,143,358.238899
128.904876,144,359.101694
128.34709,146,359.934681
128.606519,141,364.845801
129.372979,127,365.516409
128.094189,138,366.239134
129.705723,141,366.989438
130.50854,140,367.731818
130.915623,144,368.497483
127.679139,144,369.273938
128.582727,165,374.191817
128.531702,147,375.015363
130.96394,159,375.883475
129.749345,133,376.62258
129.774326,130,377.327316
129.50141,136,378.05132
128.826467,135,378.799711
128.796734,138,383.589967
129.963775,133,384.280299
128.285583,142,385.018918
127.981157,137,385.741652
128.599831,140,386.459471
130.405283,134,387.159359
128.85159,138,387.884637
364
123.260358,127,384.676796
124.981243,145,385.429726
125.136603,130,386.114152
125.902228,144,386.862038
125.910383,141,387.590461
125.198729,148,388.359921
